place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths,total_active,r_est,r_lower,r_upper,abbrev,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,precaution_dose
India,2022-01-23,333533,259168,525,39237264,36560650,489409,,1.1594677977021,1.15768246498005,1.16125448706079,tt,925093120,682325417,1615091862,67.7021,49.9353,7603792,
India,2022-01-24,306064,243495,439,39543328,36804145,489848,,1.1100083562562,1.10831123726841,1.11170675574495,tt,926284502,684302855,1618396295,67.7893,50.0801,3304433,
India,2022-01-25,255874,267753,614,39799202,37071898,490462,,1.03640067671325,1.03478549589977,1.03801709975816,tt,928391369,688166556,1624988159,67.9435,50.3628,6591864,
India,2022-01-26,285914,299073,665,40085116,37370971,491127,,1.00414876792466,1.00255257985856,1.00574620816465,tt,930515598,692044928,1631569447,68.0989,50.6467,6581288,
India,2022-01-27,286384,306357,573,40371500,37677328,491700,,0.988969972535011,0.987370676351048,0.990570545084851,tt,931260236,693644874,1634161406,68.1534,50.7637,2591959,
India,2022-01-28,251209,347443,627,40622709,38024771,492327,,0.953208647871292,0.951622064511945,0.954796534542824,tt,933078765,697204013,1640176731,68.2865,51.0242,6015325,
India,2022-01-29,235532,335939,871,40858241,38360710,493198,,0.938159234390549,0.936556384386396,0.93976343593591,tt,934784919,700846948,1646178736,68.4114,51.2908,6002005,
India,2022-01-30,234281,352784,893,41092522,38713494,494091,,0.958997911863156,0.957345843655253,0.960651384699364,tt,936777488,704770725,1652710858,68.5572,51.578,6532122,
India,2022-01-31,209152,252018,991,41301674,38965512,495082,,0.92095040487808,0.919314615459041,0.922587628310319,tt,937912864,706807692,1656048435,68.6403,51.7271,3337577,
India,2022-02-01,167825,264686,1160,41469499,39230198,496242,,0.866527921379018,0.864907868787815,0.868149468932726,tt,941243432,714483716,1668131139,68.884,52.2888,12082704,
India,2022-02-02,161386,281109,1733,41630885,39511307,497975,,0.852853557060883,0.851189588734386,0.854519127849441,tt,942645204,718145520,1673638399,68.9866,52.5568,5507260,
India,2022-02-03,172433,259107,1008,41803318,39770414,498983,,0.856210868982662,0.854485511777547,0.857937942369045,tt,944185773,722416223,1679890891,69.0993,52.8694,6252492,
India,2022-02-04,149394,246674,1072,41952712,40017088,500055,,0.826927204248765,0.825180611979542,0.828675617570446,tt,945474597,725800989,1684971612,69.1937,53.1171,5080721,
India,2022-02-05,127952,230814,1059,42080664,40247902,501114,,0.805663226311194,0.803875102814697,0.807453308973389,tt,946725022,729032009,1689786012,69.2852,53.3535,4814400,
India,2022-02-06,107474,213246,865,42188138,40461148,501979,,0.805027963281528,0.8031677802915,0.806890268292392,tt,947298315,730067413,1691501527,69.3271,53.4293,1715515,
India,2022-02-07,83876,199054,895,42272014,40660202,502874,,0.772918612375645,0.771027808174267,0.774811700270047,tt,948539166,734091969,1697200279,69.4179,53.7238,5698752,
India,2022-02-08,67597,180456,1188,42339611,40840658,504062,,0.706643925871494,0.70475393154455,0.7085364162166,tt,949820863,739046367,1703817154,69.5117,54.0864,6616875,
India,2022-02-09,71365,172211,1217,42410976,41012869,505279,,0.683175647410175,0.681199078756434,0.685155040070644,tt,950846556,741530377,1707675041,69.5868,54.2682,3857887,
India,2022-02-10,67084,167882,1241,42478060,41180751,506520,,0.670369371496537,0.668286718978551,0.67245521952031,tt,951962674,745355116,1712997109,69.6685,54.5481,5322068,
India,2022-02-11,58077,150407,657,42536137,41331158,507177,,0.661142598050942,0.658947784737265,0.663341010232587,tt,952959108,748985916,1717983248,69.7414,54.8138,4986139,
India,2022-02-12,50407,136962,804,42586544,41468120,507981,,0.670242445078047,0.667902132913106,0.672586793868677,tt,954049261,752732622,1723145548,69.8212,55.088,5162300,
India,2022-02-13,44877,117591,684,42631421,41585711,508665,,0.688022755437343,0.68552867046083,0.690521306747306,tt,954470293,753803114,1724715054,69.852,55.1664,1569506,
India,2022-02-14,34113,91930,346,42665534,41677641,509011,,0.654478601213,0.651938605432158,0.657023467308044,tt,955319056,757243611,1729322289,69.9141,55.4182,4607235,
India,2022-02-15,27409,82817,347,42692943,41760458,509358,,0.615579445436205,0.612979423560013,0.618184893939663,tt,956063826,760406166,1733495399,69.9686,55.6496,4173110,
India,2022-02-16,30615,82988,514,42723558,41843446,509872,,0.609432753491422,0.6066767590155,0.612194907604984,tt,956775097,763350804,1737375710,70.0207,55.8651,3880311,
India,2022-02-17,30757,67538,541,42754315,41910984,510413,,0.614589157186229,0.611651775862349,0.61753347780484,tt,957474786,766417637,1741366871,70.0719,56.0896,3991161,
Jammu and Kashmir,2020-03-14,,,,2,0,0,2,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-15,0,0,0,2,0,0,2,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-16,1,0,0,3,0,0,3,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-17,0,0,0,3,0,0,3,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-18,1,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-19,0,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-20,0,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-21,0,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-22,0,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-23,0,0,0,4,0,0,4,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-24,2,0,0,6,0,0,6,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-25,5,1,0,11,1,0,10,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-26,3,0,1,14,1,1,12,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-27,6,0,0,20,1,1,18,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-28,13,0,0,33,1,1,31,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-29,5,0,0,38,1,1,36,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-30,11,0,0,49,1,1,47,,,,jk,,,,,,,
Jammu and Kashmir,2020-03-31,6,0,1,55,1,2,52,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-01,7,1,0,62,2,2,58,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-02,8,1,0,70,3,2,65,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-03,5,0,0,75,3,2,70,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-04,17,0,0,92,3,2,87,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-05,14,1,0,106,4,2,100,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-06,3,0,0,109,4,2,103,,,,jk,,,,,,,
Jammu and Kashmir,2020-04-07,16,0,1,125,4,3,118,3.12374831961602,2.35964591053084,3.99338088484131,jk,,,,,,,
Jammu and Kashmir,2020-04-08,33,2,0,158,6,3,149,3.64107386434574,2.90426311164925,4.4599248398255,jk,,,,,,,
Jammu and Kashmir,2020-04-09,26,0,1,184,6,4,174,3.23030337428456,2.60727173097681,3.91908161575567,jk,,,,,,,
Jammu and Kashmir,2020-04-10,23,0,0,207,6,4,197,2.82106578175339,2.30024200536114,3.39424427702249,jk,,,,,,,
Jammu and Kashmir,2020-04-11,17,0,0,224,6,4,214,2.60558185409636,2.15304270183426,3.100644284616,jk,,,,,,,
Jammu and Kashmir,2020-04-12,21,0,0,245,6,4,235,2.26116281963917,1.87625295071974,2.68145104632595,jk,,,,,,,
Jammu and Kashmir,2020-04-13,25,10,0,270,16,4,250,1.79324454620691,1.47788731303973,2.13864412829764,jk,,,,,,,
Jammu and Kashmir,2020-04-14,8,14,0,278,30,4,244,1.31680364929682,1.06537278712845,1.59447171040785,jk,,,,,,,
Jammu and Kashmir,2020-04-15,22,6,0,300,36,4,260,1.18225963401691,0.955386128243175,1.43293996779368,jk,,,,,,,
Jammu and Kashmir,2020-04-16,14,2,0,314,38,4,272,1.07893092967369,0.868687881772799,1.31161577988061,jk,,,,,,,
Jammu and Kashmir,2020-04-17,14,4,1,328,42,5,281,0.961253843393171,0.766733711621501,1.17743282703145,jk,,,,,,,
Jammu and Kashmir,2020-04-18,13,9,0,341,51,5,285,0.809001006888336,0.632993463430366,1.00627184738029,jk,,,,,,,
Jammu and Kashmir,2020-04-19,13,5,0,354,56,5,293,0.86414637504492,0.681970805444996,1.06756119032733,jk,,,,,,,
Jammu and Kashmir,2020-04-20,14,15,0,368,71,5,292,0.785286004631751,0.610999384720162,0.981109055809732,jk,,,,,,,
Jammu and Kashmir,2020-04-21,12,10,0,380,81,5,294,0.777780217741535,0.602768985592467,0.974758077962595,jk,,,,,,,
Jammu and Kashmir,2020-04-22,27,11,0,407,92,5,310,0.954187216993407,0.756611119679818,1.1743369477694,jk,,,,,,,
Jammu and Kashmir,2020-04-23,27,0,0,434,92,5,337,1.15228537929508,0.931163879304196,1.39661012419596,jk,,,,,,,
Jammu and Kashmir,2020-04-24,20,17,0,454,109,5,340,1.25374320365886,1.02119443047419,1.50978976336705,jk,,,,,,,
Jammu and Kashmir,2020-04-25,40,3,1,494,112,6,376,1.56368076689306,1.30357020170162,1.84710163124044,jk,,,,,,,
Jammu and Kashmir,2020-04-26,29,25,0,523,137,6,380,1.72170749217695,1.45199031067349,2.01406223017146,jk,,,,,,,
Jammu and Kashmir,2020-04-27,23,27,1,546,164,7,375,1.58046015845557,1.3295121119479,1.85278201555199,jk,,,,,,,
Jammu and Kashmir,2020-04-28,19,12,1,565,176,8,381,1.38490059516828,1.15873487546065,1.63092989444724,jk,,,,,,,
Jammu and Kashmir,2020-04-29,16,16,0,581,192,8,381,1.25490374154487,1.04693613067533,1.48143254389183,jk,,,,,,,
Jammu and Kashmir,2020-04-30,33,24,0,614,216,8,390,1.12496754372481,0.933468238131754,1.33406819314541,jk,,,,,,,
Jammu and Kashmir,2020-05-01,25,31,0,639,247,8,384,1.04718590968685,0.866051278555063,1.24526470890779,jk,,,,,,,
Jammu and Kashmir,2020-05-02,27,7,0,666,254,8,404,1.05769308632141,0.877645677228626,1.25428925700311,jk,,,,,,,
Jammu and Kashmir,2020-05-03,35,33,0,701,287,8,406,1.18133961365471,0.991812508834907,1.38719256569867,jk,,,,,,,
Jammu and Kashmir,2020-05-04,25,16,0,726,303,8,415,1.24310916336661,1.04964870345152,1.45269062664128,jk,,,,,,,
Jammu and Kashmir,2020-05-05,15,17,0,741,320,8,413,1.06772872199086,0.890780495590746,1.26046964754286,jk,,,,,,,
Jammu and Kashmir,2020-05-06,34,2,0,775,322,8,445,1.11619480941641,0.937119149717574,1.3106960298264,jk,,,,,,,
Jammu and Kashmir,2020-05-07,18,13,1,793,335,9,449,1.02606829201654,0.856024196828029,1.21128888991718,jk,,,,,,,
Jammu and Kashmir,2020-05-08,30,29,0,823,364,9,450,0.97284600786468,0.808530145955488,1.15213575213942,jk,,,,,,,
Jammu and Kashmir,2020-05-09,13,4,0,836,368,9,459,0.872308245533412,0.717597917371661,1.04189555425435,jk,,,,,,,
Jammu and Kashmir,2020-05-10,25,15,0,861,383,9,469,0.952837723407235,0.790639477428339,1.12994415449343,jk,,,,,,,
Jammu and Kashmir,2020-05-11,18,44,1,879,427,10,442,0.834964092671239,0.682917905290451,1.00206352415234,jk,,,,,,,
Jammu and Kashmir,2020-05-12,55,28,0,934,455,10,469,1.14213070260995,0.962007168227735,1.33748273464798,jk,,,,,,,
Jammu and Kashmir,2020-05-13,37,11,1,971,466,11,494,1.21271849573533,1.02581622641648,1.41503115820258,jk,,,,,,,
Jammu and Kashmir,2020-05-14,12,19,0,983,485,11,487,1.19644970297478,1.01145931212727,1.39674643159873,jk,,,,,,,
Jammu and Kashmir,2020-05-15,30,28,0,1013,513,11,489,1.21343312357864,1.02877854344774,1.41310424478219,jk,,,,,,,
Jammu and Kashmir,2020-05-16,108,29,1,1121,542,12,567,1.8826324171924,1.65334700024114,2.12658954157371,jk,,,,,,,
Jammu and Kashmir,2020-05-17,62,33,1,1183,575,13,595,1.86064810915678,1.63713214058284,2.09825856383921,jk,,,,,,,
Jammu and Kashmir,2020-05-18,106,34,2,1289,609,15,665,2.19012915857735,1.95635851454039,2.43690243083991,jk,,,,,,,
Jammu and Kashmir,2020-05-19,28,38,2,1317,647,17,653,2.07889936141756,1.86221666184856,2.30733497195534,jk,,,,,,,
Jammu and Kashmir,2020-05-20,73,31,1,1390,678,18,694,2.08097855432234,1.87645776668432,2.2959259541135,jk,,,,,,,
Jammu and Kashmir,2020-05-21,59,6,2,1449,684,20,745,1.60484251679999,1.43609451522022,1.78282880872036,jk,,,,,,,
Jammu and Kashmir,2020-05-22,40,36,0,1489,720,20,749,1.33918951531683,1.19355983372627,1.49308056418861,jk,,,,,,,
Jammu and Kashmir,2020-05-23,80,54,1,1569,774,21,774,1.12938329025484,1.0011809161346,1.26519722773547,jk,,,,,,,
Jammu and Kashmir,2020-05-24,52,35,0,1621,809,21,791,1.16182273206585,1.03507918544858,1.295780469525,jk,,,,,,,
Jammu and Kashmir,2020-05-25,47,0,2,1668,809,23,836,1.02834042418866,0.911203026555524,1.15245806792981,jk,,,,,,,
Jammu and Kashmir,2020-05-26,91,24,1,1759,833,24,902,1.11975188181957,0.998747882677958,1.24757472863349,jk,,,,,,,
Jammu and Kashmir,2020-05-27,162,21,2,1921,854,26,1041,1.53655405405755,1.39521608855892,1.68461308112889,jk,,,,,,,
Jammu and Kashmir,2020-05-28,115,5,1,2036,859,27,1150,1.6207799899989,1.47724554607093,1.7708737950796,jk,,,,,,,
Jammu and Kashmir,2020-05-29,128,16,1,2164,875,28,1261,1.78726577775166,1.64021248975544,1.94054182366608,jk,,,,,,,
Jammu and Kashmir,2020-05-30,177,33,0,2341,908,28,1405,2.06150896868018,1.90879228968945,2.22001898856036,jk,,,,,,,
Jammu and Kashmir,2020-05-31,105,19,0,2446,927,28,1491,1.92055878905175,1.77971102212694,2.06669397662888,jk,,,,,,,
Jammu and Kashmir,2020-06-01,155,19,3,2601,946,31,1624,1.70608990987526,1.5803414784709,1.8365835905508,jk,,,,,,,
Jammu and Kashmir,2020-06-02,117,7,2,2718,953,33,1732,1.54362850906364,1.43001791590154,1.66151991713186,jk,,,,,,,
Jammu and Kashmir,2020-06-03,139,54,1,2857,1007,34,1816,1.43682009336146,1.33189604714446,1.54566560157733,jk,,,,,,,
Jammu and Kashmir,2020-06-04,285,41,1,3142,1048,35,2059,1.54439200486693,1.43934202500691,1.65308947657746,jk,,,,,,,
Jammu and Kashmir,2020-06-05,182,38,1,3324,1086,36,2202,1.58772296404464,1.4844830233055,1.69438427774502,jk,,,,,,,
Jammu and Kashmir,2020-06-06,143,40,3,3467,1126,39,2302,1.46425245640788,1.36839549986965,1.56330838863321,jk,,,,,,,
Jammu and Kashmir,2020-06-07,620,90,2,4087,1216,41,2830,2.16104746891315,2.04811554471988,2.27696732743545,jk,,,,,,,
Jammu and Kashmir,2020-06-08,198,108,4,4285,1324,45,2916,2.08765703574084,1.98080649308119,2.19727487159372,jk,,,,,,,
Jammu and Kashmir,2020-06-09,61,182,3,4346,1506,48,2792,1.5750233030313,1.48733908169085,1.66518337319306,jk,,,,,,,
Jammu and Kashmir,2020-06-10,161,165,3,4507,1671,51,2785,1.38684453994007,1.30896466986829,1.46694311625013,jk,,,,,,,
Jammu and Kashmir,2020-06-11,67,149,1,4574,1820,52,2702,1.19704677139018,1.12759175484436,1.26854820088333,jk,,,,,,,
Jammu and Kashmir,2020-06-12,156,266,1,4730,2086,53,2591,0.657173113799009,0.607390731262678,0.70888833458312,jk,,,,,,,
Jammu and Kashmir,2020-06-13,148,183,2,4878,2269,55,2554,0.589806917876965,0.543323006886591,0.638171534917256,jk,,,,,,,
Jammu and Kashmir,2020-06-14,163,120,4,5041,2389,59,2593,0.702272069704871,0.651060866938874,0.755394451514154,jk,,,,,,,
Jammu and Kashmir,2020-06-15,179,215,3,5220,2604,62,2554,0.748977719095918,0.69504054795922,0.804901794931028,jk,,,,,,,
Jammu and Kashmir,2020-06-16,78,177,1,5298,2781,63,2454,0.792818635561845,0.736151019593776,0.851557550826926,jk,,,,,,,
Jammu and Kashmir,2020-06-17,108,133,1,5406,2914,64,2428,0.769566531840084,0.712681035547353,0.828605114548009,jk,,,,,,,
Jammu and Kashmir,2020-06-18,149,230,7,5555,3144,71,2340,0.798464109492705,0.739485244188446,0.859673616057788,jk,,,,,,,
Jammu and Kashmir,2020-06-19,125,50,4,5680,3194,75,2411,0.780265464553282,0.720977772460117,0.841862368077288,jk,,,,,,,
Jammu and Kashmir,2020-06-20,154,142,6,5834,3336,81,2417,0.77502570281322,0.714975007413678,0.837463331558566,jk,,,,,,,
Jammu and Kashmir,2020-06-21,122,46,1,5956,3382,82,2492,0.858782988464699,0.794458344195163,0.925575948484278,jk,,,,,,,
Jammu and Kashmir,2020-06-22,132,149,3,6088,3531,85,2472,0.919219458066439,0.851565182919361,0.989422927099866,jk,,,,,,,
Jammu and Kashmir,2020-06-23,148,111,2,6236,3642,87,2507,0.94128797873986,0.871959665364127,1.0132305139254,jk,,,,,,,
Jammu and Kashmir,2020-06-24,186,176,1,6422,3818,88,2516,1.04365526399542,0.969951315502683,1.12001979243353,jk,,,,,,,
Jammu and Kashmir,2020-06-25,127,149,2,6549,3967,90,2492,1.01633053905021,0.943240504652391,1.09210918726263,jk,,,,,,,
Jammu and Kashmir,2020-06-26,213,113,1,6762,4080,91,2591,1.14781488447049,1.06997818972917,1.22834565440412,jk,,,,,,,
Jammu and Kashmir,2020-06-27,204,145,2,6966,4225,93,2648,1.24616568987545,1.16513513549829,1.32988159786475,jk,,,,,,,
Jammu and Kashmir,2020-06-28,127,91,1,7093,4316,94,2683,1.19844339553282,1.11958412889992,1.27994838250487,jk,,,,,,,
Jammu and Kashmir,2020-06-29,144,269,1,7237,4585,95,2557,1.11224485027157,1.0372300930407,1.18984140435707,jk,,,,,,,
Jammu and Kashmir,2020-06-30,260,137,6,7497,4722,101,2674,1.26287578223236,1.18379542976924,1.34447677927513,jk,,,,,,,
Jammu and Kashmir,2020-07-01,198,134,4,7695,4856,105,2734,1.21569702666924,1.13897201270339,1.29488748461943,jk,,,,,,,
Jammu and Kashmir,2020-07-02,154,118,10,7849,4974,115,2760,1.11833663018108,1.04582051984807,1.19324900666954,jk,,,,,,,
Jammu and Kashmir,2020-07-03,170,101,4,8019,5075,119,2825,1.1416667259999,1.069346806989,1.21631943701604,jk,,,,,,,
Jammu and Kashmir,2020-07-04,227,68,8,8246,5143,127,2976,1.21784400651965,1.14388574533446,1.29408623283138,jk,,,,,,,
Jammu and Kashmir,2020-07-05,183,112,5,8429,5255,132,3042,1.10098450619604,1.03146260134372,1.17274161002076,jk,,,,,,,
Jammu and Kashmir,2020-07-06,246,63,6,8675,5318,138,3219,1.13064860159843,1.06099407644663,1.20248624322482,jk,,,,,,,
Jammu and Kashmir,2020-07-07,256,81,5,8931,5399,143,3389,1.22493359178405,1.15305716651775,1.29895244069426,jk,,,,,,,
Jammu and Kashmir,2020-07-08,330,168,6,9261,5567,149,3545,1.37787771192174,1.30233396740914,1.45552119161594,jk,,,,,,,
Jammu and Kashmir,2020-07-09,240,128,5,9501,5695,154,3652,1.35210002188886,1.27834883218571,1.42789033926762,jk,,,,,,,
Jammu and Kashmir,2020-07-10,387,91,5,9888,5786,159,3943,1.50898187412554,1.43256278146577,1.58735872872686,jk,,,,,,,
Jammu and Kashmir,2020-07-11,268,109,10,10156,5895,169,4092,1.46100996891747,1.38756446905178,1.53632285439249,jk,,,,,,,
