place,date,first_dose,second_dose,total_doses,source,raw_timestamp,pull_time,precaution_dose
Madhya Pradesh,2021-12-06,51408097,39300010,90708107,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Maharashtra,2021-12-06,76256008,43197705,119453713,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Manipur,2021-12-06,1292766,908633,2201399,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Meghalaya,2021-12-06,1176543,828845,2005388,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Mizoram,2021-12-06,737185,565511,1302696,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Nagaland,2021-12-06,744849,554979,1299828,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Odisha,2021-12-06,28129770,16629836,44759606,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Puducherry,2021-12-06,787470,496542,1284012,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Punjab,2021-12-06,16680687,7990065,24670752,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Rajasthan,2021-12-06,44095803,27353230,71449033,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Sikkim,2021-12-06,523613,473153,996766,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Tamil Nadu,2021-12-06,46612331,27031190,73643521,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Telangana,2021-12-06,25686957,13571362,39258319,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Tripura,2021-12-06,2558283,2053341,4611624,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Uttar Pradesh,2021-12-06,115018485,53946448,168964933,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Uttarakhand,2021-12-06,7633767,5424094,13057861,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
West Bengal,2021-12-06,63763945,31322877,95086822,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-06,677933,451261,1129194,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
India,2021-12-06,800222691,482993370,1283216061,"",2021-12-07T01:00:00Z,2021-12-06T14:47:28.122767Z,
Andaman and Nicobar Islands,2021-12-07,297605,268712,566317,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Andhra Pradesh,2021-12-07,36413940,25929178,62343118,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Arunachal Pradesh,2021-12-07,798153,622564,1420717,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Assam,2021-12-07,21531775,12963786,34495561,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Bihar,2021-12-07,55496914,31447726,86944640,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Chandigarh,2021-12-07,949484,660176,1609660,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Chhattisgarh,2021-12-07,16861206,10151851,27013057,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Delhi,2021-12-07,14220044,9390649,23610693,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Goa,2021-12-07,1289040,1052674,2341714,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Gujarat,2021-12-07,46109730,37434140,83543870,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Haryana,2021-12-07,18812991,10810193,29623184,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Himachal Pradesh,2021-12-07,5841218,5408163,11249381,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Jammu and Kashmir,2021-12-07,9625899,7416865,17042764,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Jharkhand,2021-12-07,16987813,8574507,25562320,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Karnataka,2021-12-07,45940638,32262136,78202774,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Kerala,2021-12-07,25810683,18303820,44114503,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Ladakh,2021-12-07,212539,172989,385528,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Lakshadweep,2021-12-07,55484,50362,105846,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Madhya Pradesh,2021-12-07,51442366,39603998,91046364,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Maharashtra,2021-12-07,76561352,43733196,120294548,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Manipur,2021-12-07,1294106,913094,2207200,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Meghalaya,2021-12-07,1181150,834360,2015510,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Mizoram,2021-12-07,737916,567150,1305066,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Nagaland,2021-12-07,746229,556717,1302946,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Odisha,2021-12-07,28188834,16847393,45036227,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Puducherry,2021-12-07,791592,500643,1292235,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Punjab,2021-12-07,16712223,8084327,24796550,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Rajasthan,2021-12-07,44195882,27754234,71950116,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Sikkim,2021-12-07,523742,474106,997848,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Tamil Nadu,2021-12-07,46768036,27298834,74066870,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Telangana,2021-12-07,25894174,13738554,39632728,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Tripura,2021-12-07,2559038,2058370,4617408,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Uttar Pradesh,2021-12-07,115654868,54956345,170611213,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Uttarakhand,2021-12-07,7642897,5483527,13126424,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
West Bengal,2021-12-07,63839863,31717399,95557262,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-07,679300,454843,1134143,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
India,2021-12-07,802668724,488497581,1291166305,"",2021-12-08T01:00:00Z,2021-12-07T14:47:50.872186Z,
Andaman and Nicobar Islands,2021-12-08,297742,270880,568622,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Andhra Pradesh,2021-12-08,36697708,26112910,62810618,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Arunachal Pradesh,2021-12-08,798760,625080,1423840,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Assam,2021-12-08,21546552,13050449,34597001,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Bihar,2021-12-08,55582242,31808606,87390848,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Chandigarh,2021-12-08,950404,663090,1613494,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Chhattisgarh,2021-12-08,16940675,10263405,27204080,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Delhi,2021-12-08,14270616,9467696,23738312,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Goa,2021-12-08,1289914,1055409,2345323,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Gujarat,2021-12-08,46153197,37723938,83877135,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Haryana,2021-12-08,18842553,10918106,29760659,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Himachal Pradesh,2021-12-08,5842587,5414711,11257298,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Jammu and Kashmir,2021-12-08,9629671,7470510,17100181,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Jharkhand,2021-12-08,17050862,8691883,25742745,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Karnataka,2021-12-08,46155557,32867011,79022568,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Kerala,2021-12-08,25825158,18400343,44225501,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Ladakh,2021-12-08,212640,173265,385905,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Lakshadweep,2021-12-08,55490,50486,105976,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Madhya Pradesh,2021-12-08,51521933,40792205,92314138,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Maharashtra,2021-12-08,76839042,44256319,121095361,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Manipur,2021-12-08,1295955,918070,2214025,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Meghalaya,2021-12-08,1184207,837982,2022189,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Mizoram,2021-12-08,738535,568949,1307484,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Nagaland,2021-12-08,747326,558354,1305680,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Odisha,2021-12-08,28239174,17040961,45280135,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Puducherry,2021-12-08,795013,503651,1298664,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Punjab,2021-12-08,16720979,8104970,24825949,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Rajasthan,2021-12-08,44301282,28172959,72474241,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Sikkim,2021-12-08,523804,474600,998404,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Tamil Nadu,2021-12-08,46883584,27474228,74357812,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Telangana,2021-12-08,26060189,13881910,39942099,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Tripura,2021-12-08,2559688,2062993,4622681,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Uttar Pradesh,2021-12-08,116270976,55854042,172125018,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Uttarakhand,2021-12-08,7650215,5533452,13183667,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
West Bengal,2021-12-08,63902891,32026589,95929480,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-08,680724,458154,1138878,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
India,2021-12-08,805057845,494548166,1299606011,"",2021-12-09T01:00:00Z,2021-12-08T14:48:18.821524Z,
Andaman and Nicobar Islands,2021-12-09,297843,273049,570892,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Andhra Pradesh,2021-12-09,36977823,26293118,63270941,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Arunachal Pradesh,2021-12-09,799349,627267,1426616,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Assam,2021-12-09,21562172,13180501,34742673,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Bihar,2021-12-09,55746538,32577462,88324000,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Chandigarh,2021-12-09,951375,666382,1617757,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Chhattisgarh,2021-12-09,17020129,10387166,27407295,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Delhi,2021-12-09,14319112,9541729,23860841,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Goa,2021-12-09,1290559,1057894,2348453,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Gujarat,2021-12-09,46203966,38050939,84254905,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Haryana,2021-12-09,18875212,11042598,29917810,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Himachal Pradesh,2021-12-09,5843934,5421614,11265548,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Jammu and Kashmir,2021-12-09,9633389,7524844,17158233,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Jharkhand,2021-12-09,17105929,8793984,25899913,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Karnataka,2021-12-09,46268310,33115556,79383866,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Kerala,2021-12-09,25853881,18631998,44485879,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Ladakh,2021-12-09,212727,173445,386172,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Lakshadweep,2021-12-09,55500,50615,106115,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Madhya Pradesh,2021-12-09,51565914,41344626,92910540,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Maharashtra,2021-12-09,77106179,44812004,121918183,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Manipur,2021-12-09,1297996,923188,2221184,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Meghalaya,2021-12-09,1187072,842275,2029347,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Mizoram,2021-12-09,739498,570757,1310255,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Nagaland,2021-12-09,748218,559572,1307790,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Odisha,2021-12-09,28283552,17213815,45497367,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Puducherry,2021-12-09,797355,506040,1303395,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Punjab,2021-12-09,16747288,8191959,24939247,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Rajasthan,2021-12-09,44391211,28447269,72838480,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Sikkim,2021-12-09,523883,475387,999270,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Tamil Nadu,2021-12-09,46994109,27649277,74643386,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Telangana,2021-12-09,26222506,14075736,40298242,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Tripura,2021-12-09,2560512,2069885,4630397,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Uttar Pradesh,2021-12-09,116911907,56832795,173744702,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Uttarakhand,2021-12-09,7656703,5574775,13231478,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
West Bengal,2021-12-09,63946451,32236212,96182663,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-09,681899,461232,1143131,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
India,2021-12-09,807380001,500196965,1307576966,"",2021-12-10T01:00:00Z,2021-12-09T14:48:07.614293Z,
Andaman and Nicobar Islands,2021-12-10,297943,274941,572884,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Andhra Pradesh,2021-12-10,37248145,26493062,63741207,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Arunachal Pradesh,2021-12-10,799881,629322,1429203,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Assam,2021-12-10,21579704,13413506,34993210,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Bihar,2021-12-10,55836558,32986272,88822830,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Chandigarh,2021-12-10,952319,669545,1621864,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Chhattisgarh,2021-12-10,17088818,10495552,27584370,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Delhi,2021-12-10,14359305,9604463,23963768,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Goa,2021-12-10,1291307,1060533,2351840,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Gujarat,2021-12-10,46257634,38564628,84822262,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Haryana,2021-12-10,18904728,11167847,30072575,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Himachal Pradesh,2021-12-10,5845236,5428468,11273704,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Jammu and Kashmir,2021-12-10,9636850,7575602,17212452,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Jharkhand,2021-12-10,17164382,8903667,26068049,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Karnataka,2021-12-10,46385227,33463278,79848505,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Kerala,2021-12-10,25872923,18796962,44669885,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Ladakh,2021-12-10,212782,173587,386369,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Lakshadweep,2021-12-10,55500,50684,106184,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Madhya Pradesh,2021-12-10,51599465,41839353,93438818,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Maharashtra,2021-12-10,77377047,45400024,122777071,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Manipur,2021-12-10,1299799,928438,2228237,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Meghalaya,2021-12-10,1191361,846746,2038107,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Mizoram,2021-12-10,739983,571625,1311608,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Nagaland,2021-12-10,749274,561241,1310515,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Odisha,2021-12-10,28331449,17412764,45744213,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Puducherry,2021-12-10,799933,508506,1308439,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Punjab,2021-12-10,16773841,8279806,25053647,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Rajasthan,2021-12-10,44505003,28839805,73344808,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Sikkim,2021-12-10,524004,476348,1000352,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Tamil Nadu,2021-12-10,47093752,27809786,74903538,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Telangana,2021-12-10,26383923,14311349,40695272,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Tripura,2021-12-10,2560972,2072815,4633787,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Uttar Pradesh,2021-12-10,117542826,57807119,175349945,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Uttarakhand,2021-12-10,7662831,5617092,13279923,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
West Bengal,2021-12-10,64003328,32554480,96557808,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-10,683112,465555,1148667,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
India,2021-12-10,809611145,506054771,1315665916,"",2021-12-11T01:00:00Z,2021-12-10T14:47:54.874472Z,
Andaman and Nicobar Islands,2021-12-11,298067,276866,574933,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Andhra Pradesh,2021-12-11,37474225,26640831,64115056,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Arunachal Pradesh,2021-12-11,800095,630273,1430368,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Assam,2021-12-11,21596667,13664931,35261598,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Bihar,2021-12-11,55929676,33444747,89374423,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Chandigarh,2021-12-11,953374,673344,1626718,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Chhattisgarh,2021-12-11,17173635,10641068,27814703,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Delhi,2021-12-11,14409052,9693946,24102998,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Goa,2021-12-11,1292178,1063673,2355851,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Gujarat,2021-12-11,46302972,38923596,85226568,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Haryana,2021-12-11,18931966,11282375,30214341,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Himachal Pradesh,2021-12-11,5846269,5433796,11280065,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Jammu and Kashmir,2021-12-11,9639791,7615672,17255463,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Jharkhand,2021-12-11,17220916,9011732,26232648,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Karnataka,2021-12-11,46484969,33734785,80219754,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Kerala,2021-12-11,25881905,18882074,44763979,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Ladakh,2021-12-11,212873,173785,386658,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Lakshadweep,2021-12-11,55510,50781,106291,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Madhya Pradesh,2021-12-11,51648020,42552891,94200911,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Maharashtra,2021-12-11,77622772,45960468,123583240,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Manipur,2021-12-11,1301536,932887,2234423,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Meghalaya,2021-12-11,1195109,849476,2044585,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Mizoram,2021-12-11,740291,572155,1312446,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Nagaland,2021-12-11,749637,561577,1311214,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Odisha,2021-12-11,28378530,17594438,45972968,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Puducherry,2021-12-11,802798,511842,1314640,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Punjab,2021-12-11,16800834,8370443,25171277,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Rajasthan,2021-12-11,44661427,29559460,74220887,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Sikkim,2021-12-11,524040,476480,1000520,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Tamil Nadu,2021-12-11,47527677,28851830,76379507,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Telangana,2021-12-11,26547337,14583624,41130961,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Tripura,2021-12-11,2561605,2077259,4638864,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Uttar Pradesh,2021-12-11,118121525,58650084,176771609,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Uttarakhand,2021-12-11,7668191,5653195,13321386,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
West Bengal,2021-12-11,64045227,32915980,96961207,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Dadra and Nagar Haveli and Daman and Diu,2021-12-11,684191,470236,1154427,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
India,2021-12-11,812084887,512982600,1325067487,"",2021-12-12T01:00:00Z,2021-12-11T14:48:46.865938Z,
Andaman and Nicobar Islands,2021-12-12,298087,277304,575391,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Andhra Pradesh,2021-12-12,37664966,26676248,64341214,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Arunachal Pradesh,2021-12-12,800177,630373,1430550,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Assam,2021-12-12,21600564,13709380,35309944,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Bihar,2021-12-12,55973787,33635509,89609296,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Chandigarh,2021-12-12,953771,674758,1628529,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Chhattisgarh,2021-12-12,17215533,10711912,27927445,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Delhi,2021-12-12,14424077,9715126,24139203,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Goa,2021-12-12,1292179,1063685,2355864,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Gujarat,2021-12-12,46314432,38987841,85302273,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Haryana,2021-12-12,18940023,11313854,30253877,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Himachal Pradesh,2021-12-12,5846339,5434128,11280467,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Jammu and Kashmir,2021-12-12,9640486,7634145,17274631,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Jharkhand,2021-12-12,17276039,9114497,26390536,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Karnataka,2021-12-12,46522445,33802865,80325310,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Kerala,2021-12-12,25883332,18892670,44776002,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Ladakh,2021-12-12,212873,173788,386661,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Lakshadweep,2021-12-12,55513,50810,106323,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
Madhya Pradesh,2021-12-12,51655880,42661725,94317605,"",2021-12-13T01:00:00Z,2021-12-12T14:48:58.305002Z,
