place,Day,variable,value,text
West Bengal,2021-12-30,pct_one_dose,66.6386,India<br>2021-12-30: 66.64% with one dose<br>
West Bengal,2021-12-31,pct_one_dose,66.6709,India<br>2021-12-31: 66.67% with one dose<br>
West Bengal,2022-01-03,pct_one_dose,66.9194,India<br>2022-01-03: 66.92% with one dose<br>
West Bengal,2022-01-04,pct_one_dose,67.2141,India<br>2022-01-04: 67.21% with one dose<br>
West Bengal,2022-01-05,pct_one_dose,67.486,India<br>2022-01-05: 67.49% with one dose<br>
West Bengal,2022-01-06,pct_one_dose,67.9093,India<br>2022-01-06: 67.91% with one dose<br>
West Bengal,2022-01-07,pct_one_dose,68.3655,India<br>2022-01-07: 68.37% with one dose<br>
West Bengal,2022-01-08,pct_one_dose,68.7317,India<br>2022-01-08: 68.73% with one dose<br>
West Bengal,2022-01-09,pct_one_dose,68.7696,India<br>2022-01-09: 68.77% with one dose<br>
West Bengal,2022-01-11,pct_one_dose,69.1676,India<br>2022-01-11: 69.17% with one dose<br>
West Bengal,2022-01-12,pct_one_dose,69.6758,India<br>2022-01-12: 69.68% with one dose<br>
West Bengal,2022-01-13,pct_one_dose,69.6769,India<br>2022-01-13: 69.68% with one dose<br>
West Bengal,2022-01-14,pct_one_dose,70.0719,India<br>2022-01-14: 70.07% with one dose<br>
West Bengal,2022-01-15,pct_one_dose,70.0783,India<br>2022-01-15: 70.08% with one dose<br>
West Bengal,2022-01-16,pct_one_dose,70.2519,India<br>2022-01-16: 70.25% with one dose<br>
West Bengal,2022-01-17,pct_one_dose,70.2784,India<br>2022-01-17: 70.28% with one dose<br>
West Bengal,2022-01-18,pct_one_dose,70.4677,India<br>2022-01-18: 70.47% with one dose<br>
West Bengal,2022-01-19,pct_one_dose,70.6455,India<br>2022-01-19: 70.65% with one dose<br>
West Bengal,2022-01-20,pct_one_dose,70.7844,India<br>2022-01-20: 70.78% with one dose<br>
West Bengal,2022-01-21,pct_one_dose,70.8853,India<br>2022-01-21: 70.89% with one dose<br>
West Bengal,2022-01-22,pct_one_dose,71.0086,India<br>2022-01-22: 71.01% with one dose<br>
West Bengal,2022-01-23,pct_one_dose,71.0958,India<br>2022-01-23: 71.1% with one dose<br>
West Bengal,2022-01-24,pct_one_dose,71.1024,India<br>2022-01-24: 71.1% with one dose<br>
West Bengal,2022-01-25,pct_one_dose,71.1913,India<br>2022-01-25: 71.19% with one dose<br>
West Bengal,2022-01-26,pct_one_dose,71.2741,India<br>2022-01-26: 71.27% with one dose<br>
West Bengal,2022-01-27,pct_one_dose,71.2841,India<br>2022-01-27: 71.28% with one dose<br>
West Bengal,2022-01-28,pct_one_dose,71.3474,India<br>2022-01-28: 71.35% with one dose<br>
West Bengal,2022-01-29,pct_one_dose,71.4319,India<br>2022-01-29: 71.43% with one dose<br>
West Bengal,2022-01-30,pct_one_dose,71.4985,India<br>2022-01-30: 71.5% with one dose<br>
West Bengal,2022-01-31,pct_one_dose,71.505,India<br>2022-01-31: 71.5% with one dose<br>
West Bengal,2022-02-01,pct_one_dose,71.6292,India<br>2022-02-01: 71.63% with one dose<br>
West Bengal,2022-02-02,pct_one_dose,71.6613,India<br>2022-02-02: 71.66% with one dose<br>
West Bengal,2022-02-03,pct_one_dose,71.7049,India<br>2022-02-03: 71.7% with one dose<br>
West Bengal,2022-02-04,pct_one_dose,71.7294,India<br>2022-02-04: 71.73% with one dose<br>
West Bengal,2022-02-05,pct_one_dose,71.7317,India<br>2022-02-05: 71.73% with one dose<br>
West Bengal,2022-02-06,pct_one_dose,71.7334,India<br>2022-02-06: 71.73% with one dose<br>
West Bengal,2022-02-07,pct_one_dose,71.7755,India<br>2022-02-07: 71.78% with one dose<br>
West Bengal,2022-02-08,pct_one_dose,71.8214,India<br>2022-02-08: 71.82% with one dose<br>
West Bengal,2022-02-09,pct_one_dose,71.8607,India<br>2022-02-09: 71.86% with one dose<br>
West Bengal,2022-02-10,pct_one_dose,71.8913,India<br>2022-02-10: 71.89% with one dose<br>
West Bengal,2022-02-11,pct_one_dose,71.9406,India<br>2022-02-11: 71.94% with one dose<br>
West Bengal,2022-02-12,pct_one_dose,71.973,India<br>2022-02-12: 71.97% with one dose<br>
West Bengal,2022-02-13,pct_one_dose,71.9757,India<br>2022-02-13: 71.98% with one dose<br>
West Bengal,2022-02-14,pct_one_dose,72.0024,India<br>2022-02-14: 72% with one dose<br>
West Bengal,2022-02-15,pct_one_dose,72.0415,India<br>2022-02-15: 72.04% with one dose<br>
West Bengal,2022-02-16,pct_one_dose,72.0739,India<br>2022-02-16: 72.07% with one dose<br>
West Bengal,2022-02-17,pct_one_dose,72.0972,India<br>2022-02-17: 72.1% with one dose<br>
West Bengal,2022-02-18,pct_one_dose,72.1299,India<br>2022-02-18: 72.13% with one dose<br>
West Bengal,2022-02-19,pct_one_dose,72.1507,India<br>2022-02-19: 72.15% with one dose<br>
West Bengal,2022-02-20,pct_one_dose,72.1534,India<br>2022-02-20: 72.15% with one dose<br>
West Bengal,2022-02-21,pct_one_dose,72.178,India<br>2022-02-21: 72.18% with one dose<br>
West Bengal,2022-02-22,pct_one_dose,72.205,India<br>2022-02-22: 72.2% with one dose<br>
West Bengal,2022-02-23,pct_one_dose,72.2252,India<br>2022-02-23: 72.23% with one dose<br>
West Bengal,2022-02-24,pct_one_dose,72.2412,India<br>2022-02-24: 72.24% with one dose<br>
West Bengal,2022-02-25,pct_one_dose,72.2627,India<br>2022-02-25: 72.26% with one dose<br>
West Bengal,2022-02-26,pct_one_dose,72.2738,India<br>2022-02-26: 72.27% with one dose<br>
West Bengal,2022-02-27,pct_one_dose,72.2752,India<br>2022-02-27: 72.28% with one dose<br>
West Bengal,2022-02-28,pct_one_dose,72.2813,India<br>2022-02-28: 72.28% with one dose<br>
West Bengal,2022-03-01,pct_one_dose,72.2853,India<br>2022-03-01: 72.29% with one dose<br>
West Bengal,2022-03-02,pct_one_dose,72.2947,India<br>2022-03-02: 72.29% with one dose<br>
West Bengal,2022-03-03,pct_one_dose,72.3092,India<br>2022-03-03: 72.31% with one dose<br>
West Bengal,2022-03-04,pct_one_dose,72.3252,India<br>2022-03-04: 72.33% with one dose<br>
West Bengal,2022-03-05,pct_one_dose,72.3335,India<br>2022-03-05: 72.33% with one dose<br>
West Bengal,2022-03-06,pct_one_dose,72.3355,India<br>2022-03-06: 72.34% with one dose<br>
West Bengal,2022-03-07,pct_one_dose,72.3465,India<br>2022-03-07: 72.35% with one dose<br>
West Bengal,2022-03-08,pct_one_dose,72.3556,India<br>2022-03-08: 72.36% with one dose<br>
West Bengal,2022-03-09,pct_one_dose,72.3631,India<br>2022-03-09: 72.36% with one dose<br>
West Bengal,2022-03-10,pct_one_dose,72.3701,India<br>2022-03-10: 72.37% with one dose<br>
West Bengal,2022-03-11,pct_one_dose,72.3802,India<br>2022-03-11: 72.38% with one dose<br>
West Bengal,2022-03-12,pct_one_dose,72.385,India<br>2022-03-12: 72.39% with one dose<br>
West Bengal,2022-03-13,pct_one_dose,72.3856,India<br>2022-03-13: 72.39% with one dose<br>
West Bengal,2022-03-15,pct_one_dose,72.3988,India<br>2022-03-15: 72.4% with one dose<br>
West Bengal,2022-03-16,pct_one_dose,72.4071,India<br>2022-03-16: 72.41% with one dose<br>
West Bengal,2022-03-17,pct_one_dose,72.4134,India<br>2022-03-17: 72.41% with one dose<br>
West Bengal,2022-03-18,pct_one_dose,72.4136,India<br>2022-03-18: 72.41% with one dose<br>
West Bengal,2022-03-19,pct_one_dose,72.4138,India<br>2022-03-19: 72.41% with one dose<br>
West Bengal,2022-03-20,pct_one_dose,72.4145,India<br>2022-03-20: 72.41% with one dose<br>
West Bengal,2022-03-21,pct_one_dose,72.4148,India<br>2022-03-21: 72.41% with one dose<br>
West Bengal,2022-03-22,pct_one_dose,72.5116,India<br>2022-03-22: 72.51% with one dose<br>
West Bengal,2022-03-23,pct_one_dose,72.6982,India<br>2022-03-23: 72.7% with one dose<br>
West Bengal,2022-03-24,pct_one_dose,72.9142,India<br>2022-03-24: 72.91% with one dose<br>
West Bengal,2022-03-25,pct_one_dose,73.0769,India<br>2022-03-25: 73.08% with one dose<br>
West Bengal,2022-03-26,pct_one_dose,73.3642,India<br>2022-03-26: 73.36% with one dose<br>
West Bengal,2022-03-27,pct_one_dose,73.5586,India<br>2022-03-27: 73.56% with one dose<br>
West Bengal,2022-03-28,pct_one_dose,73.564,India<br>2022-03-28: 73.56% with one dose<br>
West Bengal,2022-03-29,pct_one_dose,73.8073,India<br>2022-03-29: 73.81% with one dose<br>
West Bengal,2022-03-30,pct_one_dose,74.0444,India<br>2022-03-30: 74.04% with one dose<br>
West Bengal,2022-03-31,pct_one_dose,74.1045,India<br>2022-03-31: 74.1% with one dose<br>
West Bengal,2022-04-01,pct_one_dose,74.2819,India<br>2022-04-01: 74.28% with one dose<br>
West Bengal,2022-04-02,pct_one_dose,74.3923,India<br>2022-04-02: 74.39% with one dose<br>
West Bengal,2022-04-03,pct_one_dose,74.4195,India<br>2022-04-03: 74.42% with one dose<br>
West Bengal,2022-04-04,pct_one_dose,74.4209,India<br>2022-04-04: 74.42% with one dose<br>
West Bengal,2022-04-05,pct_one_dose,74.4547,India<br>2022-04-05: 74.45% with one dose<br>
West Bengal,2022-04-06,pct_one_dose,74.4925,India<br>2022-04-06: 74.49% with one dose<br>
West Bengal,2022-04-07,pct_one_dose,74.527,India<br>2022-04-07: 74.53% with one dose<br>
West Bengal,2022-04-08,pct_one_dose,74.5851,India<br>2022-04-08: 74.59% with one dose<br>
West Bengal,2022-04-09,pct_one_dose,74.6447,India<br>2022-04-09: 74.64% with one dose<br>
West Bengal,2022-04-10,pct_one_dose,74.6829,India<br>2022-04-10: 74.68% with one dose<br>
West Bengal,2022-04-11,pct_one_dose,74.6841,India<br>2022-04-11: 74.68% with one dose<br>
West Bengal,2022-04-12,pct_one_dose,74.734,India<br>2022-04-12: 74.73% with one dose<br>
West Bengal,2022-04-13,pct_one_dose,74.7791,India<br>2022-04-13: 74.78% with one dose<br>
West Bengal,2022-04-14,pct_one_dose,74.8047,India<br>2022-04-14: 74.8% with one dose<br>
West Bengal,2022-04-15,pct_one_dose,74.8084,India<br>2022-04-15: 74.81% with one dose<br>
West Bengal,2022-04-16,pct_one_dose,74.809,India<br>2022-04-16: 74.81% with one dose<br>
West Bengal,2022-04-17,pct_one_dose,74.8155,India<br>2022-04-17: 74.82% with one dose<br>
West Bengal,2022-04-18,pct_one_dose,74.8158,India<br>2022-04-18: 74.82% with one dose<br>
West Bengal,2022-04-19,pct_one_dose,74.8326,India<br>2022-04-19: 74.83% with one dose<br>
West Bengal,2022-04-20,pct_one_dose,74.8468,India<br>2022-04-20: 74.85% with one dose<br>
West Bengal,2022-04-21,pct_one_dose,74.8593,India<br>2022-04-21: 74.86% with one dose<br>
West Bengal,2022-04-22,pct_one_dose,74.8721,India<br>2022-04-22: 74.87% with one dose<br>
West Bengal,2022-04-23,pct_one_dose,74.8864,India<br>2022-04-23: 74.89% with one dose<br>
West Bengal,2022-04-24,pct_one_dose,74.8951,India<br>2022-04-24: 74.9% with one dose<br>
West Bengal,2022-04-25,pct_one_dose,74.8966,India<br>2022-04-25: 74.9% with one dose<br>
West Bengal,2022-04-26,pct_one_dose,74.9205,India<br>2022-04-26: 74.92% with one dose<br>
West Bengal,2022-04-27,pct_one_dose,74.9312,India<br>2022-04-27: 74.93% with one dose<br>
West Bengal,2022-04-28,pct_one_dose,74.9405,India<br>2022-04-28: 74.94% with one dose<br>
West Bengal,2022-04-29,pct_one_dose,74.9564,India<br>2022-04-29: 74.96% with one dose<br>
West Bengal,2022-04-30,pct_one_dose,74.9901,India<br>2022-04-30: 74.99% with one dose<br>
West Bengal,2022-05-01,pct_one_dose,75.0202,India<br>2022-05-01: 75.02% with one dose<br>
West Bengal,2022-05-02,pct_one_dose,75.0212,India<br>2022-05-02: 75.02% with one dose<br>
West Bengal,2022-05-03,pct_one_dose,75.0333,India<br>2022-05-03: 75.03% with one dose<br>
West Bengal,2022-05-04,pct_one_dose,75.0338,India<br>2022-05-04: 75.03% with one dose<br>
West Bengal,2022-05-05,pct_one_dose,75.0372,India<br>2022-05-05: 75.04% with one dose<br>
West Bengal,2022-05-06,pct_one_dose,75.05,India<br>2022-05-06: 75.05% with one dose<br>
West Bengal,2022-05-07,pct_one_dose,75.0701,India<br>2022-05-07: 75.07% with one dose<br>
West Bengal,2022-05-08,pct_one_dose,75.0825,India<br>2022-05-08: 75.08% with one dose<br>
West Bengal,2022-05-09,pct_one_dose,75.0829,India<br>2022-05-09: 75.08% with one dose<br>
West Bengal,2022-05-10,pct_one_dose,75.0878,India<br>2022-05-10: 75.09% with one dose<br>
West Bengal,2022-05-11,pct_one_dose,75.1058,India<br>2022-05-11: 75.11% with one dose<br>
West Bengal,2022-05-12,pct_one_dose,75.1196,India<br>2022-05-12: 75.12% with one dose<br>
West Bengal,2022-05-13,pct_one_dose,75.128,India<br>2022-05-13: 75.13% with one dose<br>
West Bengal,2022-05-14,pct_one_dose,75.1433,India<br>2022-05-14: 75.14% with one dose<br>
West Bengal,2022-05-15,pct_one_dose,75.1506,India<br>2022-05-15: 75.15% with one dose<br>
West Bengal,2022-05-16,pct_one_dose,75.151,India<br>2022-05-16: 75.15% with one dose<br>
West Bengal,2022-05-17,pct_one_dose,75.1549,India<br>2022-05-17: 75.15% with one dose<br>
West Bengal,2022-05-18,pct_one_dose,75.168,India<br>2022-05-18: 75.17% with one dose<br>
West Bengal,2022-05-19,pct_one_dose,75.1785,India<br>2022-05-19: 75.18% with one dose<br>
West Bengal,2022-05-20,pct_one_dose,75.1865,India<br>2022-05-20: 75.19% with one dose<br>
West Bengal,2022-05-21,pct_one_dose,75.1989,India<br>2022-05-21: 75.2% with one dose<br>
West Bengal,2022-05-22,pct_one_dose,75.206,India<br>2022-05-22: 75.21% with one dose<br>
West Bengal,2022-05-23,pct_one_dose,75.2063,India<br>2022-05-23: 75.21% with one dose<br>
West Bengal,2022-05-24,pct_one_dose,75.2144,India<br>2022-05-24: 75.21% with one dose<br>
West Bengal,2022-05-25,pct_one_dose,75.2221,India<br>2022-05-25: 75.22% with one dose<br>
West Bengal,2022-05-26,pct_one_dose,75.2311,India<br>2022-05-26: 75.23% with one dose<br>
West Bengal,2022-05-27,pct_one_dose,75.2371,India<br>2022-05-27: 75.24% with one dose<br>
West Bengal,2022-05-28,pct_one_dose,75.2469,India<br>2022-05-28: 75.25% with one dose<br>
West Bengal,2022-05-29,pct_one_dose,75.2525,India<br>2022-05-29: 75.25% with one dose<br>
West Bengal,2022-05-30,pct_one_dose,75.2527,India<br>2022-05-30: 75.25% with one dose<br>
West Bengal,2022-05-31,pct_one_dose,75.2604,India<br>2022-05-31: 75.26% with one dose<br>
West Bengal,2022-06-01,pct_one_dose,75.2669,India<br>2022-06-01: 75.27% with one dose<br>
West Bengal,2022-06-02,pct_one_dose,75.2707,India<br>2022-06-02: 75.27% with one dose<br>
West Bengal,2022-06-03,pct_one_dose,75.2745,India<br>2022-06-03: 75.27% with one dose<br>
West Bengal,2022-06-04,pct_one_dose,75.2793,India<br>2022-06-04: 75.28% with one dose<br>
West Bengal,2022-06-05,pct_one_dose,75.2809,India<br>2022-06-05: 75.28% with one dose<br>
West Bengal,2022-06-06,pct_one_dose,75.281,India<br>2022-06-06: 75.28% with one dose<br>
West Bengal,2022-06-07,pct_one_dose,75.2839,India<br>2022-06-07: 75.28% with one dose<br>
West Bengal,2022-06-08,pct_one_dose,75.2882,India<br>2022-06-08: 75.29% with one dose<br>
West Bengal,2022-06-09,pct_one_dose,75.2916,India<br>2022-06-09: 75.29% with one dose<br>
West Bengal,2022-06-10,pct_one_dose,75.2941,India<br>2022-06-10: 75.29% with one dose<br>
West Bengal,2022-06-11,pct_one_dose,75.2991,India<br>2022-06-11: 75.3% with one dose<br>
West Bengal,2022-06-12,pct_one_dose,75.3013,India<br>2022-06-12: 75.3% with one dose<br>
West Bengal,2022-06-13,pct_one_dose,75.3015,India<br>2022-06-13: 75.3% with one dose<br>
West Bengal,2022-06-14,pct_one_dose,75.3057,India<br>2022-06-14: 75.31% with one dose<br>
West Bengal,2022-06-15,pct_one_dose,75.3094,India<br>2022-06-15: 75.31% with one dose<br>
West Bengal,2022-06-16,pct_one_dose,75.3126,India<br>2022-06-16: 75.31% with one dose<br>
West Bengal,2022-06-17,pct_one_dose,75.3165,India<br>2022-06-17: 75.32% with one dose<br>
West Bengal,2022-06-18,pct_one_dose,75.3224,India<br>2022-06-18: 75.32% with one dose<br>
West Bengal,2022-06-19,pct_one_dose,75.3268,India<br>2022-06-19: 75.33% with one dose<br>
West Bengal,2022-06-20,pct_one_dose,75.3272,India<br>2022-06-20: 75.33% with one dose<br>
West Bengal,2022-06-21,pct_one_dose,75.3331,India<br>2022-06-21: 75.33% with one dose<br>
West Bengal,2022-06-22,pct_one_dose,75.3391,India<br>2022-06-22: 75.34% with one dose<br>
West Bengal,2022-06-23,pct_one_dose,75.3468,India<br>2022-06-23: 75.35% with one dose<br>
West Bengal,2022-06-24,pct_one_dose,75.3536,India<br>2022-06-24: 75.35% with one dose<br>
West Bengal,2022-06-25,pct_one_dose,75.3644,India<br>2022-06-25: 75.36% with one dose<br>
West Bengal,2022-06-26,pct_one_dose,75.3718,India<br>2022-06-26: 75.37% with one dose<br>
West Bengal,2022-06-27,pct_one_dose,75.3725,India<br>2022-06-27: 75.37% with one dose<br>
West Bengal,2022-06-28,pct_one_dose,75.3984,India<br>2022-06-28: 75.4% with one dose<br>
West Bengal,2022-06-29,pct_one_dose,75.4098,India<br>2022-06-29: 75.41% with one dose<br>
West Bengal,2022-06-30,pct_one_dose,75.4225,India<br>2022-06-30: 75.42% with one dose<br>
West Bengal,2022-07-01,pct_one_dose,75.4276,India<br>2022-07-01: 75.43% with one dose<br>
West Bengal,2022-07-02,pct_one_dose,75.4309,India<br>2022-07-02: 75.43% with one dose<br>
West Bengal,2022-07-03,pct_one_dose,75.4316,India<br>2022-07-03: 75.43% with one dose<br>
West Bengal,2022-07-04,pct_one_dose,75.4424,India<br>2022-07-04: 75.44% with one dose<br>
West Bengal,2022-07-05,pct_one_dose,75.4545,India<br>2022-07-05: 75.45% with one dose<br>
West Bengal,2022-07-06,pct_one_dose,75.4624,India<br>2022-07-06: 75.46% with one dose<br>
Andaman and Nicobar Islands,2021-03-15,pct_two_doses,0.8781,India<br>2021-03-15: 0.88% with two doses<br>
Andaman and Nicobar Islands,2021-03-16,pct_two_doses,0.8972,India<br>2021-03-16: 0.9% with two doses<br>
Andaman and Nicobar Islands,2021-03-17,pct_two_doses,0.8972,India<br>2021-03-17: 0.9% with two doses<br>
Andaman and Nicobar Islands,2021-03-18,pct_two_doses,0.9997,India<br>2021-03-18: 1% with two doses<br>
Andaman and Nicobar Islands,2021-03-19,pct_two_doses,1.0048,India<br>2021-03-19: 1% with two doses<br>
Andaman and Nicobar Islands,2021-03-20,pct_two_doses,1.095,India<br>2021-03-20: 1.09% with two doses<br>
Andaman and Nicobar Islands,2021-03-21,pct_two_doses,1.095,India<br>2021-03-21: 1.09% with two doses<br>
Andaman and Nicobar Islands,2021-03-22,pct_two_doses,1.2164,India<br>2021-03-22: 1.22% with two doses<br>
Andaman and Nicobar Islands,2021-03-23,pct_two_doses,1.2597,India<br>2021-03-23: 1.26% with two doses<br>
Andaman and Nicobar Islands,2021-03-24,pct_two_doses,1.2766,India<br>2021-03-24: 1.28% with two doses<br>
Andaman and Nicobar Islands,2021-03-25,pct_two_doses,1.3338,India<br>2021-03-25: 1.33% with two doses<br>
Andaman and Nicobar Islands,2021-03-26,pct_two_doses,1.3481,India<br>2021-03-26: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-03-27,pct_two_doses,1.3531,India<br>2021-03-27: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-03-28,pct_two_doses,1.3531,India<br>2021-03-28: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-03-29,pct_two_doses,1.3531,India<br>2021-03-29: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-03-30,pct_two_doses,1.4126,India<br>2021-03-30: 1.41% with two doses<br>
Andaman and Nicobar Islands,2021-03-31,pct_two_doses,1.4126,India<br>2021-03-31: 1.41% with two doses<br>
Andaman and Nicobar Islands,2021-04-01,pct_two_doses,1.4272,India<br>2021-04-01: 1.43% with two doses<br>
Andaman and Nicobar Islands,2021-04-02,pct_two_doses,1.3093,India<br>2021-04-02: 1.31% with two doses<br>
Andaman and Nicobar Islands,2021-04-03,pct_two_doses,1.3204,India<br>2021-04-03: 1.32% with two doses<br>
Andaman and Nicobar Islands,2021-04-04,pct_two_doses,1.3207,India<br>2021-04-04: 1.32% with two doses<br>
Andaman and Nicobar Islands,2021-04-05,pct_two_doses,1.3325,India<br>2021-04-05: 1.33% with two doses<br>
Andaman and Nicobar Islands,2021-04-06,pct_two_doses,1.3453,India<br>2021-04-06: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-04-07,pct_two_doses,1.3476,India<br>2021-04-07: 1.35% with two doses<br>
Andaman and Nicobar Islands,2021-04-08,pct_two_doses,1.361,India<br>2021-04-08: 1.36% with two doses<br>
Andaman and Nicobar Islands,2021-04-09,pct_two_doses,1.3902,India<br>2021-04-09: 1.39% with two doses<br>
Andaman and Nicobar Islands,2021-04-10,pct_two_doses,1.403,India<br>2021-04-10: 1.4% with two doses<br>
Andaman and Nicobar Islands,2021-04-11,pct_two_doses,1.4136,India<br>2021-04-11: 1.41% with two doses<br>
Andaman and Nicobar Islands,2021-04-12,pct_two_doses,1.439,India<br>2021-04-12: 1.44% with two doses<br>
Andaman and Nicobar Islands,2021-04-13,pct_two_doses,1.469,India<br>2021-04-13: 1.47% with two doses<br>
Andaman and Nicobar Islands,2021-04-14,pct_two_doses,1.4965,India<br>2021-04-14: 1.5% with two doses<br>
Andaman and Nicobar Islands,2021-04-15,pct_two_doses,1.5312,India<br>2021-04-15: 1.53% with two doses<br>
Andaman and Nicobar Islands,2021-04-16,pct_two_doses,1.5927,India<br>2021-04-16: 1.59% with two doses<br>
