Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Source2,...23,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
15/05/2020,Karnataka,133724,Tested,1056,132074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6978,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/15-05-2020%20%2005-00%20English.pdf,https://t.me/indiacovid/4791,NA,0.79%,2.03,2032,127,65798000
16/05/2020,Karnataka,140024,Tested,1092,138216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6904,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/16-05-2020%2005-00%20English.pdf,NA,NA,0.78%,2.13,2128,128,65798000
17/05/2020,Karnataka,145398,Tested,1147,143444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6588,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/17-05-2020%205-00%20English.pdf,NA,NA,0.79%,2.21,2210,127,65798000
18/05/2020,Karnataka,151663,Tested,1246,149566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6531,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/18-05-2020%2005-00%20English.pdf,NA,NA,0.82%,2.3,2305,122,65798000
19/05/2020,Karnataka,158599,Tested,1395,156247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6079,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/19-05-2020%2005-00%20English.pdf,https://t.me/indiacovid/5104,NA,0.88%,2.41,2410,114,65798000
20/05/2020,Karnataka,166781,Tested,1462,164199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10794,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/20-05-2020%2005-00%20English.pdf,https://t.me/indiacovid/5178,NA,0.88%,2.53,2535,114,65798000
21/05/2020,Karnataka,174297,Tested,1605,171484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7732,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/21-05-2020%2005-00%20English.pdf,NA,NA,0.92%,2.65,2649,109,65798000
22/05/2020,Karnataka,186526,Tested,1743,183088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5656,https://t.me/Karnataka_KoViD19_Broadcast/3499,NA,NA,0.93%,2.83,2835,107,65798000
23/05/2020,Karnataka,196196,Tested,1959,192127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4717,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/23.05.2020%20EMB%20English.pdf,https://t.me/indiacovid/5381,NA,1.00%,2.98,2982,100,65798000
24/05/2020,Karnataka,206313,Tested,2089,201978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5426,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/24.05.2020%20EMB%20English.pdf,NA,NA,1.01%,3.14,3136,99,65798000
25/05/2020,Karnataka,219894,Tested,2182,215308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/25.05.2020%20EMB%20English.pdf,NA,NA,0.99%,3.34,3342,101,65798000
26/05/2020,Karnataka,228914,Tested,2283,223477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5899,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/26.05.2020%20EMB%20English.pdf,NA,NA,1.00%,3.48,3479,100,65798000
27/05/2020,Karnataka,241608,Tested,2418,235876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5506,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/27.05.2020%20EMB%20English.pdf,https://t.me/indiacovid/5637,NA,1.00%,3.67,3672,100,65798000
28/05/2020,Karnataka,252078,Tested,2533,246115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4704,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/28.05.2020%20EMB%20English.pdf,https://t.me/indiacovid/5732,NA,1.00%,3.83,3831,100,65798000
29/05/2020,Karnataka,264489,Tested,2781,258130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/29.05.2020%20EMB%20English.pdf,https://t.me/indiacovid/5822,NA,1.05%,4.02,4020,95,65798000
30/05/2020,Karnataka,280217,Tested,2922,273404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4982,https://twitter.com/DHFWKA/status/1266700497798430722?s=19,NA,NA,1.04%,4.26,4259,96,65798000
31/05/2020,Karnataka,293575,Tested,3221,286245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4736,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/31.05.2020%20EMB%20English.pdf,NA,NA,1.10%,4.46,4462,91,65798000
01/06/2020,Karnataka,304816,Tested,3408,297052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4348,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/01-06-2020%20EMB%20English.pdf,NA,NA,1.12%,4.63,4633,89,65798000
02/06/2020,Karnataka,319628,Tested,3796,310967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4081,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/02-06-2020%20EMB%20Kannada.pdf,NA,NA,1.19%,4.86,4858,84,65798000
03/06/2020,Karnataka,334825,Tested,4063,325686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406,https://t.me/Karnataka_KoViD19_Broadcast/3790,NA,NA,1.21%,5.09,5089,82,65798000
04/06/2020,Karnataka,347093,Tested,4320,337154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4015,https://t.me/Karnataka_KoViD19_Broadcast/3812,NA,NA,1.24%,5.28,5275,80,65798000
05/06/2020,Karnataka,360720,Tested,4835,349951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309,https://t.me/Karnataka_KoViD19_Broadcast/3840,NA,NA,1.34%,5.48,5482,75,65798000
06/06/2020,Karnataka,372582,Tested,5213,361382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4327,https://t.me/Karnataka_KoViD19_Broadcast/3864,NA,NA,1.40%,5.66,5663,71,65798000
07/06/2020,Karnataka,384442,Tested,5452,372399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4453,https://t.me/Karnataka_KoViD19_Broadcast/3889,NA,NA,1.42%,5.84,5843,71,65798000
08/06/2020,Karnataka,393221,Tested,5760,380630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286,https://t.me/Karnataka_KoViD19_Broadcast/3903,NA,NA,1.46%,5.98,5976,68,65798000
09/06/2020,Karnataka,400257,Tested,5921,387027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4243,https://t.me/Karnataka_KoViD19_Broadcast/3936,NA,NA,1.48%,6.08,6083,68,65798000
10/06/2020,Karnataka,408506,Tested,6041,394603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4505,https://t.me/Karnataka_KoViD19_Broadcast/3953,NA,NA,1.48%,6.21,6208,68,65798000
11/06/2020,Karnataka,416506,Tested,6245,402105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3009,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/11-06-2020%20HMB%20English.pdf,NA,NA,1.50%,6.33,6330,67,65798000
12/06/2020,Karnataka,426341,Tested,6516,411244,NA,NA,NA,NA,NA,NA,NA,196112,2075,999,NA,NA,NA,1846,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/12-06-2020%20HMB%20English.pdf,https://t.me/Covid19india_Auxiliary_Test_Data/491,NA,1.53%,6.48,6480,65,65798000
13/06/2020,Karnataka,436518,Tested,6824,420773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2325,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/13-06-2020%20HMB%20English.pdf,NA,NA,1.56%,6.63,6634,64,65798000
14/06/2020,Karnataka,443969,Tested,7000,427608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3577,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/14-06-2020%20HMB%20English.pdf,NA,NA,1.58%,6.75,6747,63,65798000
15/06/2020,Karnataka,449331,Tested,7213,432346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4316,https://t.me/Karnataka_KoViD19_Broadcast/4068,NA,NA,1.61%,6.83,6829,62,65798000
16/06/2020,Karnataka,457267,Tested,7530,439654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4593,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/16-06-2020%20HMB%20English.pdf,NA,NA,1.65%,6.95,6950,61,65798000
17/06/2020,Karnataka,464798,Tested,7734,446448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,https://t.me/Karnataka_KoViD19_Broadcast/4123,NA,NA,1.66%,7.06,7064,60,65798000
18/06/2020,Karnataka,473507,Tested,7944,454476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4331,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/18-06-2020%20HMB%20English.pdf,NA,NA,1.68%,7.2,7196,60,65798000
19/06/2020,Karnataka,484060,Tested,8281,464338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3488,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/19-06-2020%20HMB%20English.pdf,NA,NA,1.71%,7.36,7357,58,65798000
20/06/2020,Karnataka,493893,Tested,8697,473357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4233,https://t.me/indiacovid/7792,NA,NA,1.76%,7.51,7506,57,65798000
21/06/2020,Karnataka,506765,Tested,9150,485345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4259,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/21-06-2020%20HMB%20English.pdf,NA,NA,1.81%,7.7,7702,55,65798000
22/06/2020,Karnataka,515969,Tested,9399,493921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4269,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/22-06-2020%20HMB%20English.pdf,NA,NA,1.82%,7.84,7842,55,65798000
23/06/2020,Karnataka,526538,Tested,9721,503734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/23-06-2020%20HMB%20English.pdf,NA,NA,1.85%,8,8002,54,65798000
24/06/2020,Karnataka,539247,Tested,10118,515388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14410,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/24-06-2020%20HMB%20English.pdf,NA,NA,1.88%,8.2,8195,53,65798000
25/06/2020,Karnataka,553325,Tested,10560,527731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.karnataka.gov.in/storage/pdf-files/Media-Bulletin/25-06-2020%20HMB%20English.pdf,NA,NA,1.91%,8.41,8409,52,65798000
26/06/2020,Karnataka,568058,Tested,11005,541548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Karnataka_KoViD19_Broadcast/4433,NA,NA,1.94%,8.63,8633,52,65798000
27/06/2020,Karnataka,581635,Tested,11923,554095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Karnataka_KoViD19_Broadcast/4471,NA,NA,2.05%,8.84,8840,49,65798000
28/06/2020,Karnataka,595470,Tested,13190,566543,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,https://covid19.karnataka.gov.in/storage/pdf-files/COVID%20Report%2027062020_0500PM_English.pdf,NA,NA,2.22%,9.05,9050,45,65798000
29/06/2020,Karnataka,605159,Tested,14295,575337,NA,NA,42847,All Included,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,https://drive.google.com/file/d/1PKRBfwUVwsiIGb38KHhIJVfuriiCQ2Mo/view,https://t.me/Karnataka_KoViD19_Broadcast/4554,NA,2.36%,9.2,9197,42,65798000
30/06/2020,Karnataka,620747,Tested,15242,589637,NA,NA,43625,All Included,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,https://drive.google.com/file/d/1Q1WouElsFsy4rWBIlWPF-eCOmswxFImB/view,https://t.me/Covid19india_Auxiliary_Test_Data/779,NA,2.46%,9.43,9434,41,65798000
01/07/2020,Karnataka,637417,Tested,16514,604822,NA,NA,45258,All Included,NA,292,NA,NA,NA,NA,NA,NA,NA,NA,https://drive.google.com/file/d/1SMiDsxwGys05AizWPaDV7HXWZxA5E0eN/view,https://t.me/c/1248471072/42378,NA,2.59%,9.69,9687,39,65798000
02/07/2020,Karnataka,653627,Tested,18016,619292,NA,NA,44950,All Included,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1278691238544158720?s=20,https://drive.google.com/file/d/1Yu49g0pRDLU1Dk1V4FcfNsWpiOA-9-vM/view,https://twitter.com/sriramulubjp,2.76%,9.93,9934,36,65798000
03/07/2020,Karnataka,671934,Tested,19710,635582,NA,NA,82082,All Included,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1279062744201703426?s=20,https://covid19.karnataka.gov.in,https://twitter.com/DHFWKA,2.93%,10.21,10212,34,65798000
04/07/2020,Karnataka,689526,Tested,21549,650876,NA,NA,56341,All Included,NA,226,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1279422756723888128?s=20,https://drive.google.com/file/d/1ha1z8J3ZMWA7Yj3Tcv2WHbYbW4lyQxmA/view,https://twitter.com/DHFWKA,3.13%,10.48,10479,32,65798000
05/07/2020,Karnataka,706425,Tested,23474,665525,NA,NA,53803,All Included,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1279785394444341249?s=20,NA,https://twitter.com/DHFWKA,3.32%,10.74,10736,30,65798000
06/07/2020,Karnataka,722305,Tested,25317,679267,NA,NA,56927,All Included,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1280158417277956096?s=20,NA,https://karunadu.karnataka.gov.in/hfw/kannada/nCovDocs/03-04-2020(English).pdf,3.51%,10.98,10978,29,65798000
07/07/2020,Karnataka,740047,Tested,26815,694816,NA,NA,66795,All Included,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DHFWKA/status/1280510103268007936?s=20,NA,NA,NA,NA,NA,NA,NA
08/07/2020,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/04/2020,Kerala,7965,Samples Sent,265,7256,444,NA,622,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.33%,0.23,227,30,35125000
02/04/2020,Kerala,8456,Samples Sent,286,7622,548,NA,643,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.38%,0.24,241,30,35125000
03/04/2020,Kerala,9139,Samples Sent,295,8126,718,NA,706,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.23%,0.26,260,31,35125000
04/04/2020,Kerala,9744,Samples Sent,306,8586,852,NA,734,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.14%,0.28,277,32,35125000
05/04/2020,Kerala,10221,Samples Sent,314,9300,607,NA,776,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.07%,0.29,291,33,35125000
06/04/2020,Kerala,10716,Samples Sent,327,9607,782,NA,795,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,3.05%,0.31,305,33,35125000
07/04/2020,Kerala,11232,Samples Sent,336,10250,646,NA,752,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,2.99%,0.32,320,33,35125000
08/04/2020,Kerala,11986,Samples Sent,354,10906,735,NA,749,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,2.95%,0.34,341,34,35125000
09/04/2020,Kerala,12710,Samples Sent,357,11469,884,NA,723,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-9.pdf,https://twitter.com/vijayanpinarayi/status/1248267225825308677,NA,2.81%,0.36,362,36,35125000
10/04/2020,Kerala,13339,Samples Sent,364,12335,640,NA,730,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-10.pdf,https://dashboard.kerala.gov.in/quarantine-view-public.php,NA,2.73%,0.38,380,37,35125000
11/04/2020,Kerala,14163,Samples Sent,373,12818,972,NA,814,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/quarantine-view-public.php,https://dashboard.kerala.gov.in/testing-view-public.php,NA,2.63%,0.4,403,38,35125000
12/04/2020,Kerala,14989,Samples Sent,375,13802,812,NA,816,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-12.pdf,https://dashboard.kerala.gov.in/testing-view-public.php,NA,2.50%,0.43,427,40,35125000
13/04/2020,Kerala,15683,Samples Sent,378,14829,476,NA,715,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,http://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-13.pdf,NA,2.41%,0.45,446,41,35125000
14/04/2020,Kerala,16235,Samples Sent,386,15488,361,NA,564,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,http://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-14.pdf,NA,2.38%,0.46,462,42,35125000
15/04/2020,Kerala,16475,Samples Sent,387,16002,86,NA,522,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.35%,0.47,469,43,35125000
16/04/2020,Kerala,17400,Samples Sent,394,16459,547,NA,523,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.26%,0.5,495,44,35125000
17/04/2020,Kerala,18029,Samples Sent,395,17279,355,NA,526,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.19%,0.51,513,46,35125000
18/04/2020,Kerala,18774,Samples Sent,399,17763,612,NA,504,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.13%,0.53,534,47,35125000
19/04/2020,Kerala,19351,Samples Sent,401,18547,403,NA,461,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.07%,0.55,551,48,35125000
20/04/2020,Kerala,19756,Samples Sent,408,19074,274,NA,398,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.07%,0.56,562,48,35125000
21/04/2020,Kerala,20252,Samples Sent,426,19442,384,NA,332,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.10%,0.58,577,48,35125000
22/04/2020,Kerala,20821,Samples Sent,437,19998,386,NA,346,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.10%,0.59,593,48,35125000
23/04/2020,Kerala,21334,Samples Sent,447,20326,561,NA,437,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.10%,0.61,607,48,35125000
24/04/2020,Kerala,21940,Samples Sent,450,20830,660,NA,482,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.05%,0.62,625,49,35125000
25/04/2020,Kerala,22360,Samples Sent,457,21475,428,NA,464,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.04%,0.64,637,49,35125000
26/04/2020,Kerala,22954,Samples Sent,468,21997,489,NA,462,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,2.04%,0.65,653,49,35125000
27/04/2020,Kerala,24146,Samples Sent,481,23148,517,NA,489,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.99%,0.69,687,50,35125000
28/04/2020,Kerala,24855,Samples Sent,485,24078,292,NA,518,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.95%,0.71,708,51,35125000
29/04/2020,Kerala,25827,Samples Sent,495,24681,651,NA,501,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.92%,0.74,735,52,35125000
30/04/2020,Kerala,27481,Samples Sent,497,26032,952,NA,426,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.81%,0.78,782,55,35125000
01/05/2020,Kerala,29012,Samples Sent,497,27224,1291,NA,432,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.71%,0.83,826,58,35125000
02/05/2020,Kerala,33276,Samples Sent,499,31592,1185,NA,410,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.50%,0.95,947,67,35125000
03/05/2020,Kerala,34608,Samples Sent,499,33294,815,NA,388,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.44%,0.99,985,69,35125000
04/05/2020,Kerala,35441,Samples Sent,499,34161,781,NA,372,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.41%,1.01,1009,71,35125000
05/05/2020,Kerala,36312,Samples Sent,502,35244,566,NA,308,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.38%,1.03,1034,72,35125000
06/05/2020,Kerala,37546,Samples Sent,502,36210,834,NA,268,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.34%,1.07,1069,75,35125000
07/05/2020,Kerala,38206,Samples Sent,502,36856,848,NA,310,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.31%,1.09,1088,76,35125000
08/05/2020,Kerala,39266,Samples Sent,503,38294,469,NA,347,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.28%,1.12,1118,78,35125000
09/05/2020,Kerala,40123,Samples Sent,505,39233,385,NA,334,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-09.pdf,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.26%,1.14,1142,79,35125000
10/05/2020,Kerala,41279,Samples Sent,512,40155,612,NA,362,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.24%,1.18,1175,81,35125000
11/05/2020,Kerala,41700,Samples Sent,512,40889,299,NA,441,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dashboard.kerala.gov.in/testing-view-public.php,https://dashboard.kerala.gov.in/quarantined-datewise.php,NA,1.23%,1.19,1187,81,35125000
